conc,LasyWMiescie,JakieobszarylesnelubterenyzielonewybieraPanPaninajczesciej,JakaformerekreacjiwlesielubinaterenachzielonychwybieraPanPanin,CzegoprzedewszystkimoczekujePanPaniodrekreacjiwlesielubiterenach,JakokreslilbyokreslilabyPanPaniwlasneemocjeodczuwanewzwiaz,Czywporównaniuzczasemsprzedpandemiiwtrakciepandemiizwiekszyla,pandemia_zwiekszenie_rekreacji,Czyuprawianierekreacjiwlesielubiterenachzielonychmawplywnaobni,Sex,Age,PlaceOfLive,Miejscezamieszkaniawojewództwo,edu,status,kids,disability,job,active_coping,planning,positive_reframing,acceptance,humor,religion,emotional_support,instrumental_support,attention,denial,venting,substance_use,disengagement,self_blame,SkalaPodwyzszaniaNastroju,SkalaObnizaniaNastroju,active_coping,helplesness,support_seeking,avoidance,acceptance,humor,religion,Frequency_of_activity,season,place
4.241863935,0,"lasy poza miastem, ogródki dzialkowe","spacer, jazda rowerem","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia",,raczej nie,2,3,2,NA,city_20000,dolnoslaskie,3,single,0,No,6,4,4,1,3,2,0,3,3,1,0,2,0,2,4,2.466666667,3.866666667,3,2,3,1,3,2,0,few_times_in_month_or_less,3,0
4.281160916,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, bieganie (jogging)","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie nie,1,4,2,24,village,lubelskie,5,single,0,No,7,4,3,4,4,5,2,4,3,2,1,3,2,2,4,3.533333333,2.533333333,3.666666667,2.666666667,3.5,2,4,5,2,few_times_in_month_or_less,3,1
4.305305548,0,"lasy poza miastem, laki","spacer, jazda rowerem, narty biegowe","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,5,2,44,city_100000,malopolskie,5,married,3,No,1,4,4,4,5,2,2,3,3,3,0,2,4,1,3,3.8,2.133333333,4,2.666666667,3,1.666666667,5,2,2,few_times_in_month_or_less,2,0
4.353193082,0,"obszary zielone w miescie typu parki, skwery (zielence)",spacer,miejsca wyciszenia i odosobnienia,,raczej nie,2,4,2,41,city_above_500000,lódzkie,5,married,2,No,1,6,4,2,4,2,0,5,4,4,0,4,4,1,3,3.266666667,2.666666667,4,2.666666667,4.5,2.666666667,4,2,0,weekends,1,1
4.353193082,0,"lasy poza miastem, laki","spacer, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca ucieczki od problemów osobistych",,raczej tak,4,5,2,33,city_20000,wielkopolskie,5,married,NA,No,1,3,5,4,3,3,2,4,4,4,0,3,4,1,2,4.2,2.733333333,4,2.333333333,4,2.333333333,3,3,2,everyday,3,0
4.375828026,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, bieganie (jogging), jazda rowerem","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,5,2,44,city_500000,zachodniopomorskie,5,married,2,No,1,6,4,3,4,1,4,5,5,1,0,2,0,2,4,3.066666667,2.2,4.333333333,2,5,1,4,1,4,monday-friday,3,1
4.465209389,0,lasy poza miastem,"spacer, jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,nie zmienila sie,3,3,2,47,village,lubuskie,3,divorced,2,No,1,6,5,5,3,2,0,6,6,4,3,2,1,1,1,3.933333333,1.266666667,5.333333333,1,6,3,3,2,0,everyday,3,0
4.506388219,1,"lasy w miescie, lasy poza miastem, ogródki dzialkowe","jazda rowerem, narty biegowe, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie tak,5,5,2,64,village,podkarpackie,2,divorced,2,Yes,4,5,5,4,2,1,3,4,2,5,2,5,2,0,1,3.2,1.266666667,4.666666667,1,3,4,2,1,3,weekends,3,1
4.521281739,1,lasy w miescie,spacer,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem",,zdecydowanie tak,5,4,2,59,village,opolskie,2,divorced,2,Yes,5,4,4,4,3,3,6,3,2,6,2,4,0,1,1,3.2,1.666666667,4,0.666666667,2.5,4,3,3,6,monday-friday,3,1
4.530282633,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem","miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,2,23,village,kujawsko-pomorskie,3,single,0,No,6,5,5,6,6,3,0,4,2,5,1,5,0,1,4,3.2,2.666666667,5.333333333,1.666666667,3,3.666666667,6,3,0,few_times_in_month_or_less,2,1
4.582474276,0,"lasy poza miastem, ogródki dzialkowe","spacer, jazda rowerem, zbieranie grzybów","miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,2,54,village,wielkopolskie,5,married,2,No,1,6,5,4,4,1,0,5,4,6,0,4,0,3,1,3.666666667,2.133333333,5,1.333333333,4.5,3.333333333,4,1,0,everyday,2,0
4.586464418,0,lasy poza miastem,jazda rowerem,"bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,3,2,44,city_20000,malopolskie,5,married,5,No,3,6,5,3,4,3,0,4,2,2,0,1,0,3,4,4.133333333,2.533333333,4.666666667,2.333333333,3,1,4,3,0,weekends,2,0
4.635518666,1,"lasy w miescie, lasy poza miastem",spacer,"miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej tak,4,3,2,31,city_500000,swietokrzyskie,5,single,0,No,1,5,4,4,3,1,2,3,2,3,0,4,4,1,2,3.133333333,3.866666667,4.333333333,2.333333333,2.5,2.333333333,3,1,2,few_times_in_month_or_less,3,1
4.695513921,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), inne (jakie?):","spacer, bieganie (jogging), jazda rowerem","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,zdecydowanie tak,5,5,2,31,city_500000,kujawsko-pomorskie,5,married,0,No,1,6,6,5,6,5,1,5,5,2,0,2,2,1,3,4.533333333,2.933333333,5.666666667,2,5,1.333333333,6,5,1,monday-friday,1,1
4.711506243,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, palmiarnia","spacer, jazda rowerem, zbieranie grzybów","miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie nie,1,3,2,40,city_500000,slaskie,5,married,2,No,1,4,5,4,3,1,2,3,1,4,1,2,0,0,0,2.933333333,1.733333333,4.333333333,0,2,2.333333333,3,1,2,few_times_in_month_or_less,1,1
4.733748527,0,"lasy poza miastem, inne (jakie?):","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej tak,4,5,2,23,city_500000,slaskie,5,single,0,No,6,4,4,4,5,3,4,5,6,3,0,4,0,2,5,3.333333333,4.133333333,4,2.333333333,5.5,2.333333333,5,3,4,few_times_in_month_or_less,2,0
4.821096653,0,"obszary zielone w miescie typu parki, skwery (zielence)","nordic-walking, fotografowanie przyrody, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie nie,1,1,2,31,city_above_500000,mazowieckie,5,single,0,No,7,6,6,4,4,2,0,6,6,2,0,3,2,2,0,4.333333333,1.6,5.333333333,1.333333333,6,1.666666667,4,2,0,few_times_in_month_or_less,3,1
4.827416342,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), inne (jakie?):","spacer, jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca zbioru owoców lesnych i grzybów, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,5,2,34,city_100000,slaskie,5,married,2,No,1,5,4,3,4,2,0,3,1,4,0,6,0,2,2,3.4,2.266666667,4,1.333333333,2,3.333333333,4,2,0,weekends,3,1
4.893903351,0,lasy poza miastem,"spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,raczej nie,2,5,2,51,village,wielkopolskie,5,married,2,No,1,5,4,4,4,0,0,6,2,1,0,2,2,1,1,3.4,2.333333333,4.333333333,1.333333333,4,1,4,0,0,weekends,2,0
4.916279305,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem",,zdecydowanie tak,5,5,2,28,city_above_500000,wielkopolskie,5,single,0,No,2,6,6,3,6,2,0,4,3,5,0,5,0,2,5,2.6,3.6,5,2.333333333,3.5,3.333333333,6,2,0,weekends,1,1
4.920883844,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów",,raczej tak,4,5,2,63,city_20000,warminsko-mazurskie,2,divorced,3,Yes,5,4,4,6,1,3,3,3,4,5,1,3,0,1,0,3.133333333,1.133333333,4.666666667,0.333333333,3.5,3,1,3,3,weekends,2,1
4.957463297,0,"lasy poza miastem, ogród botaniczny, ogródki dzialkowe","spacer, bieganie (jogging), zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów",,zdecydowanie tak,5,4,2,48,city_20000,dolnoslaskie,4,divorced,1,No,3,4,5,5,1,3,5,4,2,5,0,4,0,1,0,3.666666667,1.066666667,4.666666667,0.333333333,3,3,1,3,5,monday-friday,2,1
4.98525115,0,lasy poza miastem,zbieranie grzybów,miejsca wyciszenia i odosobnienia,,zdecydowanie tak,5,5,2,49,city_20000,slaskie,3,married,2,No,3,5,5,5,4,5,3,6,4,4,3,4,0,0,4,3.533333333,2.333333333,5,1.333333333,5,3.666666667,4,5,3,few_times_in_month_or_less,2,0
4.995457297,1,lasy w miescie,spacer,miejsca dajacego mozliwosc oddychania czystym powietrzem,,zdecydowanie nie,1,1,2,45,city_above_500000,dolnoslaskie,5,married,2,No,1,5,5,1,3,2,3,4,6,3,1,4,1,4,2,2.733333333,2,3.666666667,2.333333333,5,2.666666667,3,2,3,monday-friday,1,1
5.026481669,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, nordic-walking, jazda konna po wyznaczonych trasach","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów",,raczej tak,4,5,2,63,city_100000,podlaskie,2,divorced,1,Yes,3,5,4,5,1,0,4,6,4,5,3,3,2,0,1,2.933333333,1.2,4.666666667,1,5,3.666666667,1,0,4,everyday,3,1
5.04845277,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, palmiarnia","spacer, zbieranie grzybów","miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie nie,1,5,2,38,village,wielkopolskie,3,married,1,No,1,4,3,4,5,3,0,4,2,1,0,1,1,1,0,4,1.133333333,3.666666667,0.666666667,3,0.666666667,5,3,0,few_times_in_month_or_less,3,1
5.065333857,0,laki,jazda rowerem,"miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej nie,2,3,2,25,city_500000,zachodniopomorskie,5,married,0,No,1,4,5,4,5,4,0,5,5,2,2,5,0,2,6,3.266666667,3.866666667,4.333333333,2.666666667,5,3,5,4,0,monday-friday,2,0
5.109679696,0,lasy poza miastem,"spacer, jazda rowerem, obserwowanie ptaków","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,5,2,38,city_100000,slaskie,3,married,1,No,1,6,6,5,5,3,0,5,1,3,0,5,2,2,5,3.2,1.4,5.666666667,3,3,2.666666667,5,3,0,weekends,2,0
5.122789566,0,lasy poza miastem,inne (jakie?):,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca ucieczki od problemów osobistych, inne (jakie?):",,zdecydowanie tak,5,5,2,37,city_above_500000,dolnoslaskie,4,married,9,No,1,5,6,6,4,2,0,3,0,2,1,2,1,2,2,3.066666667,2.933333333,5.666666667,1.666666667,1.5,1.666666667,4,2,0,few_times_in_month_or_less,3,0
5.138239924,1,"lasy w miescie, lasy poza miastem, laki, inne (jakie?):","spacer, bieganie (jogging), jazda rowerem","miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,zdecydowanie tak,5,5,2,57,city_above_500000,wielkopolskie,5,married,2,No,1,6,5,2,5,2,1,4,2,0,0,3,0,0,4,3.533333333,1.866666667,4.333333333,1.333333333,3,1,5,2,1,everyday,2,1
5.164281383,1,"lasy w miescie, laki","spacer, jazda rowerem","miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,2,43,city_above_500000,wielkopolskie,5,single,2,No,1,5,4,6,6,4,0,5,1,2,1,1,1,1,4,3.533333333,1.4,5,2,3,1.333333333,6,4,0,few_times_in_month_or_less,2,1
5.203099194,1,"lasy w miescie, lasy poza miastem, ogród botaniczny","spacer, fotografowanie przyrody, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów",,zdecydowanie tak,5,4,2,20,city_above_500000,wielkopolskie,3,married,0,No,1,3,3,4,5,4,1,3,3,3,5,4,0,1,3,3.6,2.666666667,3.333333333,1.333333333,3,4,5,4,1,few_times_in_month_or_less,2,1
5.204270972,1,"lasy w miescie, lasy poza miastem, ogród botaniczny","bieganie (jogging), zbieranie grzybów, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej nie,2,3,2,43,city_500000,kujawsko-pomorskie,5,single,0,No,7,5,5,3,3,0,0,3,2,3,0,0,0,1,2,2.933333333,1.933333333,4.333333333,1,2.5,1,3,0,0,monday-friday,1,1
5.351192939,1,"lasy w miescie, lasy poza miastem, laki","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,4,2,49,city_20000,podlaskie,4,divorced,2,No,1,5,4,5,2,2,2,4,4,5,5,3,0,0,1,3.066666667,1.933333333,4.666666667,0.333333333,4,4.333333333,2,2,2,monday-friday,2,1
5.384552873,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, bieganie (jogging), jazda rowerem","miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,zdecydowanie tak,5,5,2,23,city_500000,kujawsko-pomorskie,5,single,0,No,7,3,5,2,5,3,3,3,0,5,0,3,3,1,6,3.533333333,2.666666667,3.333333333,3.333333333,1.5,2.666666667,5,3,3,monday-friday,2,1
5.428369796,1,"lasy w miescie, lasy poza miastem, ogródki dzialkowe","nordic-walking, narty biegowe, zbieranie grzybów","miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,2,62,city_20000,dolnoslaskie,2,divorced,2,Yes,2,3,4,3,2,0,4,1,2,4,2,2,0,3,1,2.533333333,1.133333333,3.333333333,1.333333333,1.5,2.666666667,2,0,4,weekends,3,1
5.43622566,0,"lasy poza miastem, laki","spacer, bieganie (jogging), nordic-walking","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na rowerze, jazda konna, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,4,2,37,city_20000,warminsko-mazurskie,5,married,2,No,1,3,3,2,4,1,0,1,2,4,0,1,0,0,1,2.466666667,2.8,2.666666667,0.333333333,1.5,1.666666667,4,1,0,everyday,3,0
5.464880982,0,"lasy poza miastem, inne (jakie?):","jazda rowerem, jazda konna po wyznaczonych trasach, fotografowanie przyrody, narty biegowe, zbieranie grzybów, inne (jakie?):","miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,2,2,50,city_500000,wielkopolskie,5,widow(er),3,No,3,6,6,6,3,4,1,3,1,4,0,5,1,0,1,4,1.466666667,6,0.666666667,2,3,3,4,1,weekends,2,0
5.487151045,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,3,2,44,city_above_500000,mazowieckie,5,married,2,No,1,5,6,2,6,2,0,5,3,1,0,1,0,0,0,3.266666667,1.333333333,4.333333333,0,4,0.666666667,6,2,0,few_times_in_month_or_less,3,1
5.49159422,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny","spacer, jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,4,2,40,city_above_500000,wielkopolskie,5,married,0,No,1,3,4,4,4,1,0,4,1,2,0,1,2,0,0,3.8,1.533333333,3.666666667,0.666666667,2.5,1,4,1,0,weekends,2,1
5.582533263,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem",,raczej tak,4,4,2,63,city_100000,lubelskie,2,divorced,1,Yes,2,5,4,4,1,1,2,3,1,4,2,1,1,2,0,2.8,1.266666667,4.333333333,1,2,2.333333333,1,1,2,monday-friday,2,1
5.673992637,0,lasy poza miastem,inne (jakie?):,"miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,nie zmienila sie,3,3,2,46,city_20000,wielkopolskie,5,married,2,No,3,6,4,4,3,4,0,3,0,1,0,2,0,2,3,2.533333333,1.666666667,4.666666667,1.666666667,1.5,1,3,4,0,weekends,2,0
5.685661173,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","jazda rowerem, nordic-walking, zbieranie grzybów","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie nie,1,5,2,59,city_20000,lubuskie,2,divorced,0,Yes,5,4,4,2,1,0,0,3,2,4,1,2,0,1,0,3,1.533333333,3.333333333,0.333333333,2.5,2.333333333,1,0,0,weekends,2,1
5.711135225,0,"lasy poza miastem, ogródki dzialkowe","spacer, jazda rowerem, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,2,19,city_500000,lubuskie,4,single,0,No,7,4,1,0,1,0,2,3,1,3,3,5,0,3,5,2.733333333,3.266666667,1.666666667,2.666666667,2,3.666666667,1,0,2,weekends,1,0
5.722420625,0,"lasy poza miastem, laki","spacer, jazda rowerem, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,5,2,30,city_above_500000,podlaskie,5,single,0,No,2,4,3,0,6,2,0,2,2,2,0,5,0,5,4,3.266666667,2.933333333,2.333333333,3,2,2.333333333,6,2,0,monday-friday,3,0
5.731819368,0,lasy poza miastem,"spacer, nordic-walking, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,5,2,44,city_20000,slaskie,5,single,0,No,1,6,5,2,3,0,6,6,5,5,1,1,0,1,5,3.866666667,2.866666667,4.333333333,2,5.5,2.333333333,3,0,6,monday-friday,2,0
5.780458861,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence), palmiarnia",spacer,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,zdecydowanie tak,5,5,2,44,city_above_500000,wielkopolskie,5,married,2,No,3,5,5,5,6,4,0,4,4,6,5,4,0,3,3,4.066666667,1.733333333,5,2,4,5,6,4,0,monday-friday,1,1
5.782904855,0,lasy poza miastem,"spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,2,66,city_500000,podkarpackie,5,married,2,No,4,2,2,2,2,2,5,2,3,2,1,2,0,1,0,2.2,1.333333333,2,0.333333333,2.5,1.666666667,2,2,5,few_times_in_month_or_less,1,0
5.785810402,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence)","bieganie (jogging), jazda rowerem, nordic-walking","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,zdecydowanie tak,5,5,2,49,city_20000,podlaskie,3,divorced,0,No,3,6,6,5,2,2,2,5,6,6,0,2,0,0,0,3.666666667,1.4,5.666666667,0,5.5,2.666666667,2,2,2,everyday,2,1
5.813764809,1,lasy w miescie,spacer,"miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,nie zmienila sie,3,3,2,25,city_20000,wielkopolskie,5,married,0,No,7,6,5,2,1,2,0,4,3,4,0,2,4,2,6,2.733333333,4.6,4.333333333,4,3.5,2,1,2,0,monday-friday,2,1
5.827057028,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,3,2,42,village,wielkopolskie,5,married,0,No,1,6,4,4,5,3,4,5,4,0,0,0,0,0,0,4.066666667,1.666666667,4.666666667,0,4.5,0,5,3,4,few_times_in_month_or_less,3,1
5.856546031,0,lasy poza miastem,"spacer, obserwowanie ptaków, inne (jakie?):","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,4,2,24,city_above_500000,wielkopolskie,5,married,0,No,1,6,6,2,1,1,2,5,4,2,0,1,0,0,0,3.333333333,1.266666667,4.666666667,0,4.5,1,1,1,2,monday-friday,3,0
5.878779304,0,inne (jakie?):,"nordic-walking, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,4,2,52,city_20000,mazowieckie,3,married,2,No,1,3,6,5,5,3,2,4,3,2,5,2,0,0,0,3.666666667,2.466666667,4.666666667,0,3.5,3,5,3,2,monday-friday,2,0
